date,price,volume,log_returns
2022-05-17 14:30:00-04:00,266.6300048828125,3775627,0.011732723120241992
2022-05-17 15:30:00-04:00,266.8500061035156,3397103,0.0008247777935215447
2022-05-18 09:30:00-04:00,260.6400146484375,4750916,-0.02354652459687764
2022-05-18 10:30:00-04:00,257.42999267578125,2725338,-0.012392391019698216
2022-05-18 11:30:00-04:00,257.1499938964844,2856325,-0.0010882615501464229
2022-05-18 12:30:00-04:00,256.4700012207031,2175939,-0.0026478450198049557
2022-05-18 13:30:00-04:00,255.61000061035156,2587142,-0.0033588557093182864
2022-05-18 14:30:00-04:00,253.9949951171875,3314771,-0.0063382851952032025
2022-05-18 15:30:00-04:00,254.13999938964844,5190278,0.0005707313133894486
2022-05-19 09:30:00-04:00,254.22000122070312,8362559,0.0003147447935285209
2022-05-19 10:30:00-04:00,255.27999877929688,3399519,0.004160938519885875
2022-05-19 11:30:00-04:00,256.364990234375,3127933,0.004241194987749133
2022-05-19 12:30:00-04:00,252.85000610351562,3627146,-0.013805720511045632
2022-05-19 13:30:00-04:00,253.86500549316406,3130333,0.004006199634704372
2022-05-19 14:30:00-04:00,253.36000061035156,4187829,-0.0019912466601622048
2022-05-19 15:30:00-04:00,253.1300048828125,3347880,-0.0009081945975373517
2022-05-20 09:30:00-04:00,256.5199890136719,6046540,0.013303381410436094
2022-05-20 10:30:00-04:00,252.97999572753906,3241879,-0.013896174121448916
2022-05-20 11:30:00-04:00,250.8300018310547,3141084,-0.008534991200804112
2022-05-20 12:30:00-04:00,248.14999389648438,6548245,-0.010742048692682969
2022-05-20 13:30:00-04:00,248.4499053955078,3442744,0.0012078598320837165
2022-05-20 14:30:00-04:00,248.92999267578125,5235079,0.0019304657515517973
2022-05-20 15:30:00-04:00,252.5800018310547,6028724,0.014556334446417334
2022-05-23 09:30:00-04:00,257.6578063964844,7920583,0.01990433530108297
2022-05-23 10:30:00-04:00,259.1700134277344,5163259,0.005851896080916554
2022-05-23 11:30:00-04:00,260.9067077636719,3627956,0.006678633057319836
2022-05-23 12:30:00-04:00,259.5815124511719,2423669,-0.0050921351321277595
2022-05-23 13:30:00-04:00,260.2900085449219,2234948,0.002725660105495902
2022-05-23 14:30:00-04:00,259.4800109863281,3065580,-0.0031167561954750025
2022-05-23 15:30:00-04:00,260.6499938964844,3231004,0.0044988171129542774
2022-05-24 09:30:00-04:00,254.8874053955078,7074042,-0.022356587618554816
2022-05-24 10:30:00-04:00,255.75,3166659,0.003378504652694817
2022-05-24 11:30:00-04:00,258.1000061035156,2673637,0.009146725540703473
2022-05-24 12:30:00-04:00,257.2699890136719,2028704,-0.00322105599992402
2022-05-24 13:30:00-04:00,258.30499267578125,2412846,0.0040149545234343656
2022-05-24 14:30:00-04:00,259.3999938964844,3239647,0.004230219457034964
2022-05-24 15:30:00-04:00,259.80999755859375,4638892,0.0015793368928943992
2022-05-25 09:30:00-04:00,260.1499938964844,5913254,0.0013077790289086266
2022-05-25 10:30:00-04:00,259.29998779296875,2868282,-0.003272718807035639
2022-05-25 11:30:00-04:00,258.989990234375,2366077,-0.0011962322587833662
2022-05-25 12:30:00-04:00,259.56500244140625,2295162,0.0022177491330013276
2022-05-25 13:30:00-04:00,262.7799987792969,3602992,0.012310013226363572
2022-05-25 14:30:00-04:00,263.2699890136719,3932576,0.001862904238954196
2022-05-25 15:30:00-04:00,262.6600036621094,2947196,-0.0023196457078792686
2022-05-26 09:30:00-04:00,265.0299987792969,5438767,0.00898258842058742
2022-05-26 10:30:00-04:00,264.70001220703125,3174637,-0.0012458671704650146
2022-05-26 11:30:00-04:00,265.95001220703125,2222812,0.0047112117385174485
2022-05-26 12:30:00-04:00,266.05999755859375,1873555,0.0004134709915622894
2022-05-26 13:30:00-04:00,266.29998779296875,1578440,0.0009016089008786343
2022-05-26 14:30:00-04:00,265.3299865722656,2691606,-0.003649163304875086
2022-05-26 15:30:00-04:00,265.8599853515625,3451903,0.0019955156655246786
2022-05-27 09:30:00-04:00,271.7799987792969,6256408,0.022023111659700917
2022-05-27 10:30:00-04:00,271.6099853515625,2661334,-0.0006257510747236855
2022-05-27 11:30:00-04:00,271.7799987792969,1985602,0.0006257510747236121
2022-05-27 12:30:00-04:00,271.3699951171875,1774932,-0.0015097256543955943
2022-05-27 13:30:00-04:00,270.80999755859375,1786869,-0.0020657263834703214
2022-05-27 14:30:00-04:00,272.1300048828125,2590099,0.004862452274929756
2022-05-27 15:30:00-04:00,273.239990234375,3513026,0.004070582885644533
2022-05-31 09:30:00-04:00,270.5799865722656,7301645,-0.00978274057408073
2022-05-31 10:30:00-04:00,270.6099853515625,2868859,0.00011086228823111447
2022-05-31 11:30:00-04:00,272.7699890136719,2645945,0.00795029313301031
2022-05-31 12:30:00-04:00,271.9100036621094,2073074,-0.0031577663132026103
2022-05-31 13:30:00-04:00,273.2099914550781,2428892,0.00476955631430905
2022-05-31 14:30:00-04:00,273.57000732421875,2697263,0.0013168584146097963
2022-05-31 15:30:00-04:00,271.9599914550781,4450495,-0.005902592147940587
2022-06-01 09:30:00-04:00,272.4599914550781,6985012,0.0018368177373153502
2022-06-01 10:30:00-04:00,271.8999938964844,3184943,-0.0020574537850229016
2022-06-01 11:30:00-04:00,270.6199951171875,2384136,-0.004718724398336829
2022-06-01 12:30:00-04:00,270.8599853515625,1940039,0.0008864233535708791
2022-06-01 13:30:00-04:00,273.71209716796875,2363105,0.010474785564625479
2022-06-01 14:30:00-04:00,273.7799987792969,2309541,0.00024804599802955664
2022-06-01 15:30:00-04:00,272.3500061035156,2939913,-0.005236833468423565
2022-06-02 09:30:00-04:00,265.1199951171875,16083801,-0.026905490979356773
2022-06-02 10:30:00-04:00,267.7330017089844,4674517,0.009807686370941352
2022-06-02 11:30:00-04:00,269.6199951171875,4103340,0.007023320521112679
2022-06-02 12:30:00-04:00,271.2900085449219,3958034,0.006174848764930337
2022-06-02 13:30:00-04:00,272.70001220703125,3676834,0.005183943697263555
2022-06-02 14:30:00-04:00,273.010009765625,4222842,0.0011361257058028604
2022-06-02 15:30:00-04:00,274.6199951171875,3923473,0.005879845792418971
2022-06-03 09:30:00-04:00,271.9800109863281,6970477,-0.009659731538660267
2022-06-03 10:30:00-04:00,268.82000732421875,2705883,-0.011686536685882192
2022-06-03 11:30:00-04:00,269.739990234375,2256812,0.0034164579960540755
2022-06-03 12:30:00-04:00,269.8500061035156,1637703,0.00040777579796411875
2022-06-03 13:30:00-04:00,270.7099914550781,1448784,0.003181833953648976
2022-06-03 14:30:00-04:00,269.3900146484375,2349300,-0.0048879074977117324
2022-06-03 15:30:00-04:00,270.04998779296875,3218865,0.0024468836972753186
2022-06-06 09:30:00-04:00,273.1700134277344,4977483,0.01148727932304862
2022-06-06 10:30:00-04:00,270.5,2674219,-0.0098222628725554
2022-06-06 11:30:00-04:00,268.69049072265625,1828792,-0.0067119732330627405
2022-06-06 12:30:00-04:00,268.79998779296875,1767661,0.00040743818245738285
2022-06-06 13:30:00-04:00,268.79998779296875,1656161,0.0
2022-06-06 14:30:00-04:00,267.7900085449219,2326519,-0.0037644400664998494
2022-06-06 15:30:00-04:00,268.75,2529447,0.0035784562724416277
2022-06-07 09:30:00-04:00,269.67999267578125,6475071,0.003454464325007828
2022-06-07 10:30:00-04:00,270.4599914550781,2480709,0.002888137684300945
2022-06-07 11:30:00-04:00,269.82000732421875,1793937,-0.002369084295678
2022-06-07 12:30:00-04:00,271.010009765625,1699007,0.004400659446585698
2022-06-07 13:30:00-04:00,271.9100036621094,1572121,0.0033153860554168027
2022-06-07 14:30:00-04:00,272.1199951171875,1804052,0.0007719848757538855
2022-06-07 15:30:00-04:00,272.5,2683705,0.0013954865700391127
2022-06-08 09:30:00-04:00,272.1300048828125,3964298,-0.0013587028653955944
2022-06-08 10:30:00-04:00,272.375,1901855,0.0008998820268807654
2022-06-08 11:30:00-04:00,271.8399963378906,1748671,-0.0019661488127240053
2022-06-08 12:30:00-04:00,270.6700134277344,1488078,-0.004313228154144146
2022-06-08 13:30:00-04:00,269.9100036621094,1478548,-0.0028118326328881206
2022-06-08 14:30:00-04:00,271.07000732421875,1620075,0.0042885334629883115
2022-06-08 15:30:00-04:00,270.4599914550781,2144289,-0.002252935676834578
2022-06-09 09:30:00-04:00,272.25750732421875,5248104,0.006624155093616783
2022-06-09 10:30:00-04:00,270.8800048828125,2197372,-0.005072400134232844
2022-06-09 11:30:00-04:00,271.2099914550781,1749392,0.00121746062555654
2022-06-09 12:30:00-04:00,270.6861877441406,1335752,-0.0019332259358188113
2022-06-09 13:30:00-04:00,270.0400085449219,1859715,-0.0023900432834628987
2022-06-09 14:30:00-04:00,266.9100036621094,2748334,-0.011658591171664316
2022-06-09 15:30:00-04:00,264.70001220703125,3536194,-0.008314381295645195
2022-06-10 09:30:00-04:00,254.42999267578125,7582563,-0.03957143509458612
2022-06-10 10:30:00-04:00,254.83999633789062,4404477,0.0016101626231128595
2022-06-10 11:30:00-04:00,254.69000244140625,2396063,-0.0005887539543361128
2022-06-10 12:30:00-04:00,254.7949981689453,1753394,0.00041216416145581987
2022-06-10 13:30:00-04:00,255.05880737304688,2614390,0.0010348426344053607
2022-06-10 14:30:00-04:00,255.97999572753906,2319796,0.0036051640174585564
2022-06-10 15:30:00-04:00,252.9010009765625,4627716,-0.012101188075429306
2022-06-13 09:30:00-04:00,247.9600067138672,9568029,-0.01973064175148113
2022-06-13 10:30:00-04:00,245.7449951171875,4520087,-0.00897307683922206
2022-06-13 11:30:00-04:00,246.2100067138672,3068269,0.0018904645076857328
2022-06-13 12:30:00-04:00,244.63999938964844,2867058,-0.006397117892738994
2022-06-13 13:30:00-04:00,244.3300018310547,2442019,-0.0012679616309894878
2022-06-13 14:30:00-04:00,241.8699951171875,4692621,-0.010119406506866243
2022-06-13 15:30:00-04:00,242.3300018310547,5913192,0.0019000696206606215
2022-06-14 09:30:00-04:00,242.1645050048828,5973226,-0.0006831732053660636
2022-06-14 10:30:00-04:00,242.72999572753906,2929372,0.002332428922862296
2022-06-14 11:30:00-04:00,243.4600067138672,2226557,0.0030029886721733125
2022-06-14 12:30:00-04:00,244.70010375976562,2332461,0.005080708918672315
2022-06-14 13:30:00-04:00,244.0850067138672,2064839,-0.002516841685280997
2022-06-14 14:30:00-04:00,243.6510009765625,2900104,-0.0017796752546936315
2022-06-14 15:30:00-04:00,244.56759643554688,4242945,0.0037548612066998195
2022-06-15 09:30:00-04:00,249.0850067138672,5627489,0.01830249188501527
2022-06-15 10:30:00-04:00,248.86000061035156,2345324,-0.0009037388286674001
2022-06-15 11:30:00-04:00,250.22000122070312,2327662,0.00545004396769803
2022-06-15 12:30:00-04:00,250.0399932861328,1787779,-0.0007196575553346953
2022-06-15 13:30:00-04:00,248.39999389648438,3343141,-0.006580552724434172
2022-06-15 14:30:00-04:00,254.00999450683594,5998135,0.022333289208511985
2022-06-15 15:30:00-04:00,251.72999572753906,4229103,-0.009016547118823767
2022-06-16 09:30:00-04:00,245.50999450683594,5907804,-0.025019410349638272
2022-06-16 10:30:00-04:00,245.5800018310547,3496127,0.0002851099603535475
2022-06-16 11:30:00-04:00,244.97999572753906,2337259,-0.002446210068908696
2022-06-16 12:30:00-04:00,245.85000610351562,2634288,0.0035450615646256834
2022-06-16 13:30:00-04:00,243.8000030517578,3003779,-0.008373389119489679
2022-06-16 14:30:00-04:00,244.7987060546875,3491242,0.004088035335250421
2022-06-16 15:30:00-04:00,245.11000061035156,4678737,0.001270826965612636
2022-06-17 09:30:00-04:00,246.1300048828125,12162094,0.004152779606444333
2022-06-17 10:30:00-04:00,247.85000610351562,3966154,0.006963877620484714
2022-06-17 11:30:00-04:00,247.60000610351562,3536271,-0.0010091836312772844
2022-06-17 12:30:00-04:00,249.8699951171875,3208012,0.00912619761279698
2022-06-17 13:30:00-04:00,249.97000122070312,2579442,0.0004001524711218495
2022-06-17 14:30:00-04:00,249.75010681152344,3346744,-0.0008800703427299502
2022-06-17 15:30:00-04:00,247.52999877929688,4032592,-0.00892906334951355
2022-06-21 09:30:00-04:00,254.27999877929688,6769132,0.02690423541475675
2022-06-21 10:30:00-04:00,253.8459930419922,2816875,-0.0017082607456878687
2022-06-21 11:30:00-04:00,252.99000549316406,2125564,-0.003377772554265516
2022-06-21 12:30:00-04:00,253.3699951171875,2148451,0.0015008677419066552
2022-06-21 13:30:00-04:00,253.13999938964844,1720703,-0.0009081587563556212
2022-06-21 14:30:00-04:00,253.97999572753906,2360708,0.0033128139856705902
2022-06-21 15:30:00-04:00,253.74000549316406,2764096,-0.0009453645776079732
2022-06-22 09:30:00-04:00,256.2149963378906,6004664,0.009706779103780552
2022-06-22 10:30:00-04:00,256.2900085449219,3603363,0.0002927277074457189
2022-06-22 11:30:00-04:00,254.17999267578125,2551962,-0.008267000533631415
2022-06-22 12:30:00-04:00,255.27789306640625,1423680,0.004310079874990962
2022-06-22 13:30:00-04:00,255.3000030517578,1612106,8.660768722464285e-05
2022-06-22 14:30:00-04:00,254.26499938964844,1804178,-0.004062308362947882
2022-06-22 15:30:00-04:00,253.0,2849150,-0.00498753911058455
2022-06-23 09:30:00-04:00,256.0939025878906,5370326,0.012154695478754626
2022-06-23 10:30:00-04:00,257.489990234375,3107067,0.00543666226573247
2022-06-23 11:30:00-04:00,256.30999755859375,2350081,-0.004593206611111229
2022-06-23 12:30:00-04:00,256.1400146484375,2066883,-0.0006634126737884408
2022-06-23 13:30:00-04:00,257.5899963378906,1696122,0.005644932196988514
2022-06-23 14:30:00-04:00,258.0,2361746,0.0015904255375211642
2022-06-23 15:30:00-04:00,258.9200134277344,2795967,0.0035596006162437266
2022-06-24 09:30:00-04:00,265.70001220703125,7230046,0.025848713170815853
2022-06-24 10:30:00-04:00,264.2300109863281,2998035,-0.005547921147498368
2022-06-24 11:30:00-04:00,264.05999755859375,1866330,-0.0006436367557732438
2022-06-24 12:30:00-04:00,264.07000732421875,1389031,3.790644551029201e-05
2022-06-24 13:30:00-04:00,264.4549865722656,1812333,0.001456806473029646
2022-06-24 14:30:00-04:00,265.2900085449219,2209578,0.003152545741547503
2022-06-24 15:30:00-04:00,267.9800109863281,4101041,0.010088792391789612
2022-06-27 09:30:00-04:00,265.42999267578125,4715037,-0.009561267015758195
2022-06-27 10:30:00-04:00,266.1199951171875,2274951,0.002596191684001901
2022-06-27 11:30:00-04:00,264.7699890136719,2020102,-0.005085833426031198
2022-06-27 12:30:00-04:00,265.1199951171875,1599146,0.001321052161390178
2022-06-27 13:30:00-04:00,264.8716125488281,1543859,-0.0009373076212954345
2022-06-27 14:30:00-04:00,264.54998779296875,1899204,-0.0012150044320741785
2022-06-27 15:30:00-04:00,264.9200134277344,2791224,0.0013977210952591623
2022-06-28 09:30:00-04:00,262.3800048828125,4982330,-0.009634091040192803
2022-06-28 10:30:00-04:00,260.32000732421875,2637943,-0.007882181656410659
2022-06-28 11:30:00-04:00,258.7300109863281,3246003,-0.006126582237450533
2022-06-28 12:30:00-04:00,259.0398864746094,2041812,0.0011969623062208223
2022-06-28 13:30:00-04:00,257.69000244140625,1993966,-0.005224730107146402
2022-06-28 14:30:00-04:00,257.1099853515625,2527321,-0.002253369654333273
2022-06-28 15:30:00-04:00,256.4599914550781,3803508,-0.0025312782012241004
2022-06-29 09:30:00-04:00,260.6499938964844,4993277,0.016205814085358053
2022-06-29 10:30:00-04:00,261.04998779296875,2514430,0.0015334252976877485
2022-06-29 11:30:00-04:00,258.760009765625,1998965,-0.00881088417941238
2022-06-29 12:30:00-04:00,259.7900085449219,1605775,0.003972616324438327
2022-06-29 13:30:00-04:00,261.55010986328125,1640695,0.006752244623177782
2022-06-29 14:30:00-04:00,260.7799987792969,2141408,-0.002948754549130402
2022-06-29 15:30:00-04:00,260.2699890136719,2368829,-0.0019576237998228676
2022-06-30 09:30:00-04:00,254.34109497070312,5673895,-0.02304325178571367
2022-06-30 10:30:00-04:00,257.8739929199219,3119727,0.013794806351709933
2022-06-30 11:30:00-04:00,258.9200134277344,2417186,0.0040481194573306605
2022-06-30 12:30:00-04:00,258.07489013671875,1999066,-0.0032693708892185622
2022-06-30 13:30:00-04:00,258.1199951171875,1708850,0.00017475950216497778
2022-06-30 14:30:00-04:00,257.2799987792969,2709034,-0.0032595929048542657
2022-06-30 15:30:00-04:00,256.8599853515625,4763913,-0.0016338488899226445
2022-07-01 09:30:00-04:00,255.7100067138672,4764571,-0.004487116237739797
2022-07-01 10:30:00-04:00,256.239990234375,2691906,0.0020704510713680136
2022-07-01 11:30:00-04:00,256.8500061035156,2091344,0.0023778134865754656
2022-07-01 12:30:00-04:00,256.8529968261719,1601667,1.164378109222204e-05
2022-07-01 13:30:00-04:00,257.8399963378906,1710162,0.003835298846825524
2022-07-01 14:30:00-04:00,258.9599914550781,2169881,0.004334353316764112
2022-07-01 15:30:00-04:00,259.53900146484375,2875309,0.0022334093541270883
2022-07-05 09:30:00-04:00,256.8599853515625,4955608,-0.010375853619012566
2022-07-05 10:30:00-04:00,256.3999938964844,1938075,-0.0017924311141789102
2022-07-05 11:30:00-04:00,258.25,2140476,0.007189406757896395
2022-07-05 12:30:00-04:00,259.7099914550781,1698627,0.005637482994261293
2022-07-05 13:30:00-04:00,260.32000732421875,2108809,0.0023460806121619053
2022-07-05 14:30:00-04:00,262.4800109863281,3012319,0.008263258902541731
2022-07-05 15:30:00-04:00,262.9700012207031,2752841,0.0018650313636738506
2022-07-06 09:30:00-04:00,264.57000732421875,4834250,0.006065932379293678
2022-07-06 10:30:00-04:00,263.6499938964844,2436777,-0.003483451425270608
2022-07-06 11:30:00-04:00,264.4100036621094,1875959,0.0028784997686259355
2022-07-06 12:30:00-04:00,265.00738525390625,1344641,0.002256751885521426
2022-07-06 13:30:00-04:00,266.1769104003906,2472030,0.004403469928847444
2022-07-06 14:30:00-04:00,267.55010986328125,3085833,0.005145710974927198
2022-07-06 15:30:00-04:00,266.25,2744184,-0.004871158360696861
2022-07-07 09:30:00-04:00,268.80999755859375,4754461,0.00956908423204587
2022-07-07 10:30:00-04:00,267.3599853515625,2093106,-0.005408791197787428
2022-07-07 11:30:00-04:00,267.7149963378906,1576409,0.001326958092115086
2022-07-07 12:30:00-04:00,267.4150085449219,1515523,-0.0011211773649624642
2022-07-07 13:30:00-04:00,268.32000732421875,1503547,0.0033785345864338493
2022-07-07 14:30:00-04:00,268.3399963378906,2128927,7.449414357211114e-05
2022-07-07 15:30:00-04:00,268.44000244140625,2854367,0.00037261486977965076
2022-07-08 09:30:00-04:00,265.2821960449219,5278481,-0.011833284256989705
2022-07-08 10:30:00-04:00,267.24261474609375,2896820,0.0073627651432580515
2022-07-08 11:30:00-04:00,266.2699890136719,1733443,-0.00364612495784719
2022-07-08 12:30:00-04:00,266.4200134277344,1416335,0.0005632710106873216
2022-07-08 13:30:00-04:00,267.4100036621094,1389235,0.0037090134971985
2022-07-08 14:30:00-04:00,267.2900085449219,1573172,-0.00044883155587230577
2022-07-08 15:30:00-04:00,267.6600036621094,2161261,0.0013832887849069852
2022-07-11 09:30:00-04:00,263.7799987792969,3602894,-0.014602114280166358
2022-07-11 10:30:00-04:00,264.79998779296875,2235202,0.0038593601937846715
2022-07-11 11:30:00-04:00,264.8900146484375,1692584,0.0003399228073804452
2022-07-11 12:30:00-04:00,265.90570068359375,1308423,0.003827036449165697
2022-07-11 13:30:00-04:00,265.25,1439246,-0.0024689597262451536
2022-07-11 14:30:00-04:00,264.6099853515625,1575295,-0.0024157889910301914
2022-07-11 15:30:00-04:00,264.55999755859375,2448211,-0.00018892905770101037
2022-07-12 09:30:00-04:00,256.2300109863281,8559863,-0.031992537942374485
2022-07-12 10:30:00-04:00,257.8399963378906,4242240,0.0062637018011651524
2022-07-12 11:30:00-04:00,257.11309814453125,2683223,-0.0028231646103112763
2022-07-12 12:30:00-04:00,257.1700134277344,2170879,0.00022133833351636683
2022-07-12 13:30:00-04:00,255.1999969482422,2809446,-0.007689857515020817
2022-07-12 14:30:00-04:00,253.47000122070312,4931596,-0.006802061863506101
2022-07-12 15:30:00-04:00,253.6699981689453,5721495,0.0007887248446220714
2022-07-13 09:30:00-04:00,249.18539428710938,8460409,-0.017837027702669046
2022-07-13 10:30:00-04:00,250.42999267578125,4373945,0.004982236318856267
2022-07-13 11:30:00-04:00,251.4600067138672,2106477,0.004104546754938887
2022-07-13 12:30:00-04:00,252.36000061035156,2252832,0.0035726840566054456
2022-07-13 13:30:00-04:00,251.6300048828125,1971087,-0.0028968679143766642
2022-07-13 14:30:00-04:00,252.55999755859375,2740163,0.0036890605762906013
2022-07-13 15:30:00-04:00,252.69000244140625,3580750,0.0005146160739499154
2022-07-14 09:30:00-04:00,246.27000427246094,5095107,-0.025734938280077023
2022-07-14 10:30:00-04:00,250.6199951171875,3950156,0.01750931587723604
2022-07-14 11:30:00-04:00,250.5399932861328,2704046,-0.00031926663574693417
2022-07-14 12:30:00-04:00,252.27000427246094,1947043,0.0068813978305208206
2022-07-14 13:30:00-04:00,254.32009887695312,2568007,0.008093745943020677
2022-07-14 14:30:00-04:00,254.97500610351562,2680538,0.0025718196822827216
2022-07-14 15:30:00-04:00,254.0800018310547,2347763,-0.003516339808905934
2022-07-15 09:30:00-04:00,260.0799865722656,9133182,0.02334003910102438
2022-07-15 10:30:00-04:00,258.2799987792969,2994406,-0.006944961334414245
2022-07-15 11:30:00-04:00,256.6600036621094,2176015,-0.006291996947344035
2022-07-15 12:30:00-04:00,255.960693359375,1948502,-0.0027283749587357835
